Project,query,corpus,score,rank,c_is_gt
cgeo,12760,cgeo:12682,0.0584,185,0
cgeo,12760,cgeo:10758,0.0584,186,0
cgeo,12760,cgeo:12264,0.0585,187,0
cgeo,12760,cgeo:11377,0.0588,188,0
cgeo,12760,cgeo:11302,0.0593,189,0
cgeo,12760,cgeo:11246,0.0594,190,0
cgeo,12760,cgeo:12052,0.0595,191,0
cgeo,12760,cgeo:12123,0.0595,192,0
cgeo,12760,cgeo:11065,0.0597,193,0
cgeo,12760,cgeo:10406,0.06,194,0
cgeo,12760,cgeo:11841,0.06,195,0
cgeo,12760,cgeo:10750,0.0606,196,0
cgeo,12760,cgeo:12725,0.061,197,0
cgeo,12760,cgeo:10328,0.0611,198,0
cgeo,12760,cgeo:10511,0.0614,199,0
cgeo,12760,cgeo:12310,0.0616,200,0
cgeo,12760,cgeo:11219,0.0618,201,0
cgeo,12760,cgeo:12180,0.062,202,0
cgeo,12760,cgeo:11777,0.0622,203,0
cgeo,12760,cgeo:12030,0.0626,204,0
cgeo,12760,cgeo:10358,0.0631,205,0
cgeo,12760,cgeo:10805,0.0636,206,0
cgeo,12760,cgeo:11967,0.0638,207,0
cgeo,12760,cgeo:11818,0.0639,208,0
cgeo,12760,cgeo:11709,0.0646,209,0
cgeo,12760,cgeo:10554,0.065,210,0
cgeo,12760,cgeo:12263,0.0654,211,0
cgeo,12760,cgeo:11617,0.066,212,0
cgeo,12760,cgeo:11715,0.0663,213,0
cgeo,12760,cgeo:12313,0.0664,214,0
cgeo,12760,cgeo:11103,0.0665,215,0
cgeo,12760,cgeo:12268,0.0667,216,0
cgeo,12760,cgeo:10317,0.0674,217,0
cgeo,12760,cgeo:10432,0.0674,218,0
cgeo,12760,cgeo:12117,0.0675,219,0
cgeo,12760,cgeo:12121,0.0676,220,0
cgeo,12760,cgeo:12754,0.0679,221,0
cgeo,12760,cgeo:10851,0.0684,222,0
cgeo,12760,cgeo:12019,0.0684,223,0
cgeo,12760,cgeo:10854,0.0688,224,0
cgeo,12760,cgeo:11992,0.0688,225,0
cgeo,12760,cgeo:11197,0.0695,226,0
cgeo,12760,cgeo:12116,0.0696,227,0
cgeo,12760,cgeo:10759,0.0704,228,0
cgeo,12760,cgeo:12165,0.0704,229,0
cgeo,12760,cgeo:11593,0.0705,230,0
cgeo,12760,cgeo:12555,0.0706,231,0
cgeo,12760,cgeo:11261,0.0707,232,0
cgeo,12760,cgeo:11435,0.0708,233,0
cgeo,12760,cgeo:11303,0.071,234,0
cgeo,12760,cgeo:12066,0.0711,235,0
cgeo,12760,cgeo:11546,0.0714,236,0
cgeo,12760,cgeo:12124,0.0715,237,0
cgeo,12760,cgeo:12022,0.0729,238,0
cgeo,12760,cgeo:11939,0.073,239,0
cgeo,12760,cgeo:10915,0.0735,240,0
cgeo,12760,cgeo:11979,0.0735,241,0
cgeo,12760,cgeo:12628,0.0736,242,0
cgeo,12760,cgeo:10885,0.0746,243,0
cgeo,12760,cgeo:11267,0.0748,244,0
cgeo,12760,cgeo:10369,0.0757,245,0
cgeo,12760,cgeo:10896,0.0762,246,0
cgeo,12760,cgeo:11428,0.0764,247,0
cgeo,12760,cgeo:11702,0.0765,248,0
cgeo,12760,cgeo:11799,0.077,249,0
cgeo,12760,cgeo:10903,0.0774,250,0
cgeo,12760,cgeo:11183,0.0778,251,0
cgeo,12760,cgeo:12285,0.0781,252,0
cgeo,12760,cgeo:12118,0.0782,253,0
cgeo,12760,cgeo:11187,0.0786,254,0
cgeo,12760,cgeo:10880,0.08,255,0
cgeo,12760,cgeo:10337,0.0802,256,0
cgeo,12760,cgeo:11096,0.0804,257,0
cgeo,12760,cgeo:11175,0.0804,258,0
cgeo,12760,cgeo:11008,0.081,259,0
cgeo,12760,cgeo:10639,0.0812,260,0
cgeo,12760,cgeo:10753,0.0834,261,0
cgeo,12760,cgeo:12161,0.0836,262,0
cgeo,12760,cgeo:12020,0.0842,263,0
cgeo,12760,cgeo:10895,0.0844,264,0
cgeo,12760,cgeo:10451,0.0848,265,0
cgeo,12760,cgeo:10898,0.0852,266,0
cgeo,12760,cgeo:10583,0.0858,267,0
cgeo,12760,cgeo:12569,0.0867,268,0
cgeo,12760,cgeo:10413,0.0879,269,0
cgeo,12760,cgeo:10503,0.0892,270,0
cgeo,12760,cgeo:12269,0.0896,271,0
cgeo,12760,cgeo:10487,0.0898,272,0
cgeo,12760,cgeo:12266,0.0899,273,0
cgeo,12760,cgeo:11801,0.0899,274,0
cgeo,12760,cgeo:10506,0.09,275,0
cgeo,12760,cgeo:11312,0.0913,276,0
cgeo,12760,cgeo:10906,0.093,277,0
cgeo,12760,cgeo:11118,0.0939,278,0
cgeo,12760,cgeo:10850,0.094,279,0
cgeo,12760,cgeo:12560,0.0949,280,0
cgeo,12760,cgeo:10751,0.0955,281,0
cgeo,12760,cgeo:10599,0.096,282,0
cgeo,12760,cgeo:10743,0.0977,283,0
cgeo,12760,cgeo:10760,0.0997,284,0
cgeo,12760,cgeo:10964,0.1003,285,0
cgeo,12760,cgeo:11582,0.1065,286,0
cgeo,12760,cgeo:10897,0.1067,287,0
cgeo,12760,cgeo:10080,0.1074,288,0
cgeo,12760,cgeo:11566,0.1076,289,0
cgeo,12760,cgeo:11429,0.1099,290,0
cgeo,12760,cgeo:12753,0.1102,291,0
cgeo,12760,cgeo:11900,0.1104,292,0
cgeo,12760,cgeo:12336,0.1118,293,0
cgeo,12760,cgeo:12612,0.1125,294,0
cgeo,12760,cgeo:11557,0.1127,295,0
cgeo,12760,cgeo:12755,0.1132,296,0
cgeo,12760,cgeo:11117,0.114,297,0
cgeo,12760,cgeo:11568,0.1146,298,0
cgeo,12760,cgeo:10338,0.1169,299,0
cgeo,12760,cgeo:10864,0.1178,300,0
cgeo,12760,cgeo:11942,0.118,301,0
cgeo,12760,cgeo:11369,0.1185,302,0
cgeo,12760,cgeo:12590,0.1188,303,0
cgeo,12760,cgeo:12587,0.1206,304,1
cgeo,12760,cgeo:12574,0.1246,305,0
cgeo,12760,cgeo:12038,0.1262,306,0
cgeo,12760,cgeo:12672,0.1362,307,0
cgeo,12760,cgeo:12338,0.1384,308,0
cgeo,12760,cgeo:11437,0.1446,309,0
cgeo,12760,cgeo:10248,0.147,310,0
cgeo,12760,cgeo:10984,0.1513,311,0
cgeo,12760,cgeo:12127,0.1621,312,0
Anki-Android,13167,Anki-Android:10445,0.0,1,0
Anki-Android,13167,Anki-Android:10549,0.0,2,0
Anki-Android,13167,Anki-Android:10623,0.0,3,0
Anki-Android,13167,Anki-Android:10725,0.0,4,0
Anki-Android,13167,Anki-Android:12428,0.0,5,0
Anki-Android,13167,Anki-Android:13005,0.0,6,0
Anki-Android,13167,Anki-Android:13025,0.0,7,0
Anki-Android,13167,Anki-Android:13046,0.0,8,0
Anki-Android,13167,Anki-Android:10785,0.0,9,0
Anki-Android,13167,Anki-Android:11669,0.0,10,0
Anki-Android,13167,Anki-Android:11806,0.0,11,0
Anki-Android,13167,Anki-Android:11811,0.0,12,0
Anki-Android,13167,Anki-Android:11999,0.0,13,0
Anki-Android,13167,Anki-Android:12130,0.0,14,0
Anki-Android,13167,Anki-Android:12285,0.0158,15,0
Anki-Android,13167,Anki-Android:12973,0.0172,16,0
Anki-Android,13167,Anki-Android:11747,0.0224,17,0
Anki-Android,13167,Anki-Android:11272,0.0237,18,0
Anki-Android,13167,Anki-Android:10518,0.0241,19,0
Anki-Android,13167,Anki-Android:10895,0.0246,20,0
Anki-Android,13167,Anki-Android:12578,0.0256,21,0
Anki-Android,13167,Anki-Android:12526,0.0257,22,0
Anki-Android,13167,Anki-Android:13042,0.0261,23,0
Anki-Android,13167,Anki-Android:11492,0.0274,24,0
Anki-Android,13167,Anki-Android:12479,0.0275,25,0
Anki-Android,13167,Anki-Android:10840,0.0276,26,0
Anki-Android,13167,Anki-Android:10575,0.0278,27,0
Anki-Android,13167,Anki-Android:10697,0.028,28,0
Anki-Android,13167,Anki-Android:12946,0.029,29,1
Anki-Android,13167,Anki-Android:12051,0.029,30,0
Anki-Android,13167,Anki-Android:10632,0.0294,31,0
Anki-Android,13167,Anki-Android:10687,0.0294,32,0
Anki-Android,13167,Anki-Android:10598,0.0296,33,0
Anki-Android,13167,Anki-Android:11967,0.0302,34,0
Anki-Android,13167,Anki-Android:10326,0.0305,35,0
Anki-Android,13167,Anki-Android:10637,0.0307,36,0
Anki-Android,13167,Anki-Android:13091,0.0307,37,0
Anki-Android,13167,Anki-Android:11692,0.0307,38,0
Anki-Android,13167,Anki-Android:13051,0.0312,39,0
Anki-Android,13167,Anki-Android:10786,0.0312,40,0
Anki-Android,13167,Anki-Android:11696,0.0312,41,0
Anki-Android,13167,Anki-Android:12941,0.0313,42,0
Anki-Android,13167,Anki-Android:10638,0.0314,43,0
Anki-Android,13167,Anki-Android:11760,0.0314,44,0
Anki-Android,13167,Anki-Android:10434,0.0316,45,0
Anki-Android,13167,Anki-Android:11680,0.0317,46,0
Anki-Android,13167,Anki-Android:10665,0.0322,47,0
Anki-Android,13167,Anki-Android:10792,0.0324,48,0
Anki-Android,13167,Anki-Android:10634,0.0325,49,0
Anki-Android,13167,Anki-Android:10636,0.0335,50,0
Anki-Android,13167,Anki-Android:10366,0.0336,51,0
Anki-Android,13167,Anki-Android:12814,0.0336,52,0
Anki-Android,13167,Anki-Android:11026,0.0336,53,0
Anki-Android,13167,Anki-Android:12024,0.0339,54,0
Anki-Android,13167,Anki-Android:10584,0.0343,55,0
Anki-Android,13167,Anki-Android:12720,0.0343,56,0
Anki-Android,13167,Anki-Android:12224,0.0344,57,0
Anki-Android,13167,Anki-Android:13040,0.0346,58,0
Anki-Android,13167,Anki-Android:12821,0.0348,59,0
Anki-Android,13167,Anki-Android:10688,0.0349,60,0
Anki-Android,13167,Anki-Android:12379,0.035,61,0
Anki-Android,13167,Anki-Android:12914,0.035,62,0
Anki-Android,13167,Anki-Android:10841,0.0356,63,0
Anki-Android,13167,Anki-Android:11940,0.0359,64,0
Anki-Android,13167,Anki-Android:11019,0.036,65,0
Anki-Android,13167,Anki-Android:11119,0.0362,66,0
Anki-Android,13167,Anki-Android:11979,0.0362,67,0
Anki-Android,13167,Anki-Android:10684,0.0363,68,0
Anki-Android,13167,Anki-Android:12998,0.0364,69,0
Anki-Android,13167,Anki-Android:12347,0.0366,70,0
Anki-Android,13167,Anki-Android:13121,0.0367,71,0
Anki-Android,13167,Anki-Android:11442,0.0367,72,0
Anki-Android,13167,Anki-Android:11638,0.037,73,0
Anki-Android,13167,Anki-Android:10442,0.0377,74,0
Anki-Android,13167,Anki-Android:12337,0.0379,75,0
Anki-Android,13167,Anki-Android:12448,0.038,76,0
Anki-Android,13167,Anki-Android:10703,0.04,77,0
Anki-Android,13167,Anki-Android:12477,0.04,78,0
Anki-Android,13167,Anki-Android:11810,0.0404,79,0
Anki-Android,13167,Anki-Android:12277,0.041,80,0
Anki-Android,13167,Anki-Android:12167,0.042,81,0
Anki-Android,13167,Anki-Android:11916,0.0424,82,0
Anki-Android,13167,Anki-Android:12034,0.0426,83,0
Anki-Android,13167,Anki-Android:13027,0.0429,84,0
Anki-Android,13167,Anki-Android:12742,0.043,85,0
Anki-Android,13167,Anki-Android:12335,0.0432,86,0
Anki-Android,13167,Anki-Android:12054,0.0434,87,0
Anki-Android,13167,Anki-Android:12888,0.0446,88,0
Anki-Android,13167,Anki-Android:11868,0.0446,89,0
Anki-Android,13167,Anki-Android:12052,0.0446,90,0
Anki-Android,13167,Anki-Android:12952,0.0462,91,0
Anki-Android,13167,Anki-Android:12595,0.047,92,0
Anki-Android,13167,Anki-Android:11609,0.0476,93,0
Anki-Android,13167,Anki-Android:12476,0.0485,94,0
Anki-Android,13167,Anki-Android:12856,0.049,95,0
Anki-Android,13167,Anki-Android:10388,0.0498,96,0
Anki-Android,13167,Anki-Android:12960,0.0508,97,0
Anki-Android,13167,Anki-Android:10772,0.051,98,0
Anki-Android,13167,Anki-Android:12672,0.0517,99,0
Anki-Android,13167,Anki-Android:10657,0.052,100,0
Anki-Android,13167,Anki-Android:11819,0.0529,101,0
Anki-Android,13167,Anki-Android:10744,0.0532,102,0
Anki-Android,13167,Anki-Android:12388,0.0537,103,0
Anki-Android,13167,Anki-Android:12788,0.055,104,0
Anki-Android,13167,Anki-Android:10591,0.0565,105,0
Anki-Android,13167,Anki-Android:10352,0.0614,106,0
Anki-Android,13167,Anki-Android:10322,0.0632,107,0
Anki-Android,13167,Anki-Android:11218,0.0635,108,0
Anki-Android,13167,Anki-Android:10517,0.0641,109,0
Anki-Android,13167,Anki-Android:12284,0.065,110,0
Anki-Android,13167,Anki-Android:11804,0.0658,111,0
Anki-Android,13167,Anki-Android:12713,0.0696,112,0
Anki-Android,13167,Anki-Android:10330,0.0713,113,0
Anki-Android,13167,Anki-Android:12853,0.0748,114,0
Anki-Android,13167,Anki-Android:12669,0.0757,115,0
Anki-Android,13167,Anki-Android:10413,0.077,116,0
Anki-Android,13167,Anki-Android:12230,0.0801,117,0
Anki-Android,13167,Anki-Android:11700,0.0806,118,0
Anki-Android,13167,Anki-Android:12790,0.0808,119,0
Anki-Android,13167,Anki-Android:10892,0.0817,120,0
Anki-Android,13167,Anki-Android:12249,0.0819,121,0
Anki-Android,13167,Anki-Android:10674,0.0824,122,0
Anki-Android,13167,Anki-Android:10893,0.0826,123,0
Anki-Android,13167,Anki-Android:10791,0.0846,124,0
Anki-Android,13167,Anki-Android:10882,0.0852,125,0
Anki-Android,13167,Anki-Android:12564,0.0856,126,0
Anki-Android,13167,Anki-Android:11675,0.0856,127,0
Anki-Android,13167,Anki-Android:10622,0.086,128,0
Anki-Android,13167,Anki-Android:12837,0.0865,129,0
Anki-Android,13167,Anki-Android:13043,0.0866,130,0
Anki-Android,13167,Anki-Android:10773,0.0869,131,0
Anki-Android,13167,Anki-Android:11723,0.087,132,0
Anki-Android,13167,Anki-Android:10419,0.0872,133,0
Anki-Android,13167,Anki-Android:10731,0.0879,134,0
Anki-Android,13167,Anki-Android:11291,0.088,135,0
Anki-Android,13167,Anki-Android:12974,0.0882,136,0
Anki-Android,13167,Anki-Android:10361,0.0887,137,0
Anki-Android,13167,Anki-Android:10868,0.09,138,0
Anki-Android,13167,Anki-Android:11677,0.0909,139,0
Anki-Android,13167,Anki-Android:12554,0.0919,140,0
Anki-Android,13167,Anki-Android:11767,0.0922,141,0
Anki-Android,13167,Anki-Android:11115,0.0927,142,0
Anki-Android,13167,Anki-Android:11966,0.0929,143,0
Anki-Android,13167,Anki-Android:12276,0.0943,144,0
Anki-Android,13167,Anki-Android:11672,0.0944,145,0
Anki-Android,13167,Anki-Android:11688,0.0946,146,0
Anki-Android,13167,Anki-Android:11689,0.095,147,0
Anki-Android,13167,Anki-Android:12908,0.0956,148,0
Anki-Android,13167,Anki-Android:12209,0.0958,149,0
Anki-Android,13167,Anki-Android:10378,0.096,150,0
Anki-Android,13167,Anki-Android:10436,0.096,151,0
Anki-Android,13167,Anki-Android:12488,0.0961,152,0
Anki-Android,13167,Anki-Android:11671,0.0962,153,0
Anki-Android,13167,Anki-Android:12885,0.0966,154,0
Anki-Android,13167,Anki-Android:13095,0.0966,155,0
Anki-Android,13167,Anki-Android:10728,0.0966,156,0
Anki-Android,13167,Anki-Android:10324,0.097,157,0
Anki-Android,13167,Anki-Android:10917,0.097,158,0
Anki-Android,13167,Anki-Android:11004,0.097,159,0
Anki-Android,13167,Anki-Android:11673,0.0972,160,0
Anki-Android,13167,Anki-Android:10695,0.0975,161,0
Anki-Android,13167,Anki-Android:11674,0.0978,162,0
Anki-Android,13167,Anki-Android:10737,0.0987,163,0
Anki-Android,13167,Anki-Android:11785,0.0989,164,0
Anki-Android,13167,Anki-Android:12441,0.0991,165,0
Anki-Android,13167,Anki-Android:12842,0.0992,166,0
Anki-Android,13167,Anki-Android:11724,0.1003,167,0
Anki-Android,13167,Anki-Android:10815,0.1006,168,0
Anki-Android,13167,Anki-Android:12261,0.1014,169,0
Anki-Android,13167,Anki-Android:12474,0.102,170,0
Anki-Android,13167,Anki-Android:11670,0.102,171,0
Anki-Android,13167,Anki-Android:10682,0.1023,172,0
Anki-Android,13167,Anki-Android:12039,0.103,173,0
Anki-Android,13167,Anki-Android:11722,0.1032,174,0
Anki-Android,13167,Anki-Android:10362,0.1035,175,0
Anki-Android,13167,Anki-Android:12182,0.1037,176,0
Anki-Android,13167,Anki-Android:11668,0.1038,177,0
Anki-Android,13167,Anki-Android:13164,0.1042,178,0
Anki-Android,13167,Anki-Android:10776,0.1045,179,0
Anki-Android,13167,Anki-Android:10796,0.1054,180,0
Anki-Android,13167,Anki-Android:11657,0.1056,181,0
Anki-Android,13167,Anki-Android:12385,0.1078,182,0
Anki-Android,13167,Anki-Android:10555,0.1082,183,0
Anki-Android,13167,Anki-Android:11690,0.1085,184,0
Anki-Android,13167,Anki-Android:12273,0.1101,185,0
Anki-Android,13167,Anki-Android:11754,0.1106,186,0
Anki-Android,13167,Anki-Android:12366,0.1108,187,0
Anki-Android,13167,Anki-Android:12242,0.111,188,0
Anki-Android,13167,Anki-Android:12363,0.111,189,0
Anki-Android,13167,Anki-Android:10961,0.1124,190,0
Anki-Android,13167,Anki-Android:11121,0.1128,191,0
Anki-Android,13167,Anki-Android:11273,0.1128,192,0
Anki-Android,13167,Anki-Android:12721,0.116,193,0
Anki-Android,13167,Anki-Android:12424,0.1181,194,0
Anki-Android,13167,Anki-Android:10472,0.1189,195,0
Anki-Android,13167,Anki-Android:12519,0.1225,196,0
Anki-Android,13167,Anki-Android:13000,0.127,197,0
Anki-Android,13167,Anki-Android:11235,0.129,198,0
Anki-Android,13320,Anki-Android:10434,0.0,1,0
Anki-Android,13320,Anki-Android:10436,0.0,2,0
Anki-Android,13320,Anki-Android:10518,0.0,3,0
Anki-Android,13320,Anki-Android:10575,0.0,4,0
Anki-Android,13320,Anki-Android:10674,0.0,5,0
Anki-Android,13320,Anki-Android:10687,0.0,6,0
Anki-Android,13320,Anki-Android:12242,0.0,7,0
Anki-Android,13320,Anki-Android:12249,0.0,8,0
Anki-Android,13320,Anki-Android:12261,0.0,9,0
Anki-Android,13320,Anki-Android:12273,0.0,10,0
Anki-Android,13320,Anki-Android:12277,0.0,11,0
Anki-Android,13320,Anki-Android:12284,0.0,12,0
Anki-Android,13320,Anki-Android:12363,0.0,13,0
Anki-Android,13320,Anki-Android:12424,0.0,14,0
Anki-Android,13320,Anki-Android:12441,0.0,15,0
Anki-Android,13320,Anki-Android:12595,0.0,16,0
Anki-Android,13320,Anki-Android:12720,0.0,17,0
Anki-Android,13320,Anki-Android:12788,0.0,18,0
Anki-Android,13320,Anki-Android:12790,0.0,19,0
Anki-Android,13320,Anki-Android:12842,0.0,20,0
Anki-Android,13320,Anki-Android:12888,0.0,21,0
Anki-Android,13320,Anki-Android:12908,0.0,22,0
Anki-Android,13320,Anki-Android:12941,0.0,23,0
Anki-Android,13320,Anki-Android:13040,0.0,24,0
Anki-Android,13320,Anki-Android:13043,0.0,25,0
Anki-Android,13320,Anki-Android:13121,0.0,26,0
Anki-Android,13320,Anki-Android:13216,0.0,27,0
Anki-Android,13320,Anki-Android:13220,0.0,28,0
Anki-Android,13320,Anki-Android:13282,0.0,29,0
Anki-Android,13320,Anki-Android:10731,0.0,30,0
Anki-Android,13320,Anki-Android:10786,0.0,31,0
Anki-Android,13320,Anki-Android:10796,0.0,32,0
Anki-Android,13320,Anki-Android:10815,0.0,33,0
Anki-Android,13320,Anki-Android:11115,0.0,34,0
Anki-Android,13320,Anki-Android:11119,0.0,35,0
Anki-Android,13320,Anki-Android:11121,0.0,36,0
Anki-Android,13320,Anki-Android:11272,0.0,37,0
Anki-Android,13320,Anki-Android:11291,0.0,38,0
Anki-Android,13320,Anki-Android:11657,0.0,39,0
Anki-Android,13320,Anki-Android:11672,0.0,40,0
Anki-Android,13320,Anki-Android:11674,0.0,41,0
Anki-Android,13320,Anki-Android:11677,0.0,42,0
Anki-Android,13320,Anki-Android:11966,0.0,43,0
Anki-Android,13320,Anki-Android:11967,0.0,44,0
Anki-Android,13320,Anki-Android:12034,0.0,45,0
Anki-Android,13320,Anki-Android:12209,0.0,46,0
Anki-Android,13320,Anki-Android:10737,0.1044,47,0
Anki-Android,13320,Anki-Android:11754,0.1078,48,0
Anki-Android,13320,Anki-Android:12182,0.1087,49,0
Anki-Android,13320,Anki-Android:12885,0.1112,50,0
Anki-Android,13320,Anki-Android:10419,0.1118,51,0
Anki-Android,13320,Anki-Android:13095,0.1134,52,0
Anki-Android,13320,Anki-Android:13005,0.1138,53,0
Anki-Android,13320,Anki-Android:13239,0.1138,54,0
Anki-Android,13320,Anki-Android:11670,0.1157,55,0
Anki-Android,13320,Anki-Android:11669,0.1158,56,0
Anki-Android,13320,Anki-Android:10695,0.1162,57,0
Anki-Android,13320,Anki-Android:11673,0.1164,58,0
Anki-Android,13320,Anki-Android:11700,0.1164,59,0
Anki-Android,13320,Anki-Android:11671,0.1168,60,0
Anki-Android,13320,Anki-Android:10622,0.1182,61,0
Anki-Android,13320,Anki-Android:12474,0.1182,62,0
Anki-Android,13320,Anki-Android:12276,0.1183,63,0
Anki-Android,13320,Anki-Android:11722,0.1185,64,0
Anki-Android,13320,Anki-Android:11723,0.1187,65,0
Anki-Android,13320,Anki-Android:12837,0.1188,66,0
Anki-Android,13320,Anki-Android:13164,0.1198,67,0
Anki-Android,13320,Anki-Android:10725,0.1204,68,0
Anki-Android,13320,Anki-Android:12721,0.1206,69,0
Anki-Android,13320,Anki-Android:11668,0.1206,70,0
Anki-Android,13320,Anki-Android:11689,0.1206,71,0
Anki-Android,13320,Anki-Android:12564,0.1209,72,0
Anki-Android,13320,Anki-Android:11688,0.1214,73,0
Anki-Android,13320,Anki-Android:11724,0.1214,74,0
Anki-Android,13320,Anki-Android:12039,0.1214,75,0
Anki-Android,13320,Anki-Android:13263,0.1219,76,0
Anki-Android,13320,Anki-Android:10682,0.1226,77,0
Anki-Android,13320,Anki-Android:12488,0.1226,78,0
Anki-Android,13320,Anki-Android:10413,0.1227,79,0
Anki-Android,13320,Anki-Android:10555,0.1229,80,0
Anki-Android,13320,Anki-Android:12974,0.1233,81,0
Anki-Android,13320,Anki-Android:12366,0.1236,82,0
Anki-Android,13320,Anki-Android:10776,0.124,83,0
Anki-Android,13320,Anki-Android:10472,0.1242,84,0
Anki-Android,13320,Anki-Android:10893,0.1244,85,0
Anki-Android,13320,Anki-Android:10728,0.1245,86,0
Anki-Android,13320,Anki-Android:13303,0.1246,87,0
Anki-Android,13320,Anki-Android:11273,0.1246,88,0
Anki-Android,13320,Anki-Android:11690,0.1246,89,0
Anki-Android,13320,Anki-Android:13046,0.1248,90,0
Anki-Android,13320,Anki-Android:10892,0.125,91,0
Anki-Android,13320,Anki-Android:11675,0.1252,92,0
Anki-Android,13320,Anki-Android:11785,0.1252,93,0
Anki-Android,13320,Anki-Android:10961,0.1254,94,0
Anki-Android,13320,Anki-Android:10773,0.1255,95,0
Anki-Android,13320,Anki-Android:13231,0.1258,96,0
Anki-Android,13320,Anki-Android:13230,0.1267,97,0
Anki-Android,13320,Anki-Android:10868,0.1267,98,0
Anki-Android,13320,Anki-Android:11004,0.1267,99,0
Anki-Android,13320,Anki-Android:12385,0.1272,100,0
Anki-Android,13320,Anki-Android:10791,0.1278,101,0
Anki-Android,13320,Anki-Android:11767,0.128,102,0
Anki-Android,13320,Anki-Android:10378,0.1292,103,0
Anki-Android,13320,Anki-Android:13221,0.1294,104,0
Anki-Android,13320,Anki-Android:12519,0.1325,105,0
Anki-Android,13320,Anki-Android:12554,0.1328,106,0
Anki-Android,13320,Anki-Android:10917,0.1334,107,0
Anki-Android,13320,Anki-Android:13207,0.1336,108,0
Anki-Android,13320,Anki-Android:13259,0.1338,109,0
Anki-Android,13320,Anki-Android:13000,0.1365,110,0
Anki-Android,13320,Anki-Android:10591,0.1368,111,0
Anki-Android,13320,Anki-Android:11218,0.1382,112,0
Anki-Android,13320,Anki-Android:10882,0.1398,113,0
Anki-Android,13320,Anki-Android:12388,0.14,114,0
Anki-Android,13320,Anki-Android:12476,0.1425,115,0
Anki-Android,13320,Anki-Android:10657,0.1431,116,0
Anki-Android,13320,Anki-Android:13183,0.144,117,0
Anki-Android,13320,Anki-Android:12952,0.1451,118,0
Anki-Android,13320,Anki-Android:10549,0.1463,119,0
Anki-Android,13320,Anki-Android:13175,0.1468,120,0
Anki-Android,13320,Anki-Android:11868,0.1474,121,0
Anki-Android,13320,Anki-Android:10772,0.1497,122,0
Anki-Android,13320,Anki-Android:12477,0.1506,123,0
Anki-Android,13320,Anki-Android:12821,0.1534,124,0
Anki-Android,13320,Anki-Android:10688,0.154,125,0
Anki-Android,13320,Anki-Android:11638,0.1542,126,0
Anki-Android,13320,Anki-Android:13194,0.1544,127,0
Anki-Android,13320,Anki-Android:10636,0.1546,128,0
Anki-Android,13320,Anki-Android:11819,0.1546,129,0
Anki-Android,13320,Anki-Android:12526,0.1558,130,0
Anki-Android,13320,Anki-Android:10744,0.1558,131,0
Anki-Android,13320,Anki-Android:10785,0.1558,132,0
Anki-Android,13320,Anki-Android:13025,0.1562,133,0
Anki-Android,13320,Anki-Android:12130,0.1578,134,0
Anki-Android,13320,Anki-Android:10638,0.1589,135,0
Anki-Android,13320,Anki-Android:12230,0.1598,136,0
Anki-Android,13320,Anki-Android:10840,0.16,137,0
Anki-Android,13320,Anki-Android:10841,0.1601,138,0
Anki-Android,13320,Anki-Android:12998,0.1606,139,0
Anki-Android,13320,Anki-Android:10895,0.1607,140,0
Anki-Android,13320,Anki-Android:12428,0.1614,141,0
Anki-Android,13320,Anki-Android:11026,0.1614,142,0
Anki-Android,13320,Anki-Android:12914,0.1618,143,0
Anki-Android,13320,Anki-Android:12578,0.162,144,0
Anki-Android,13320,Anki-Android:12669,0.1622,145,0
Anki-Android,13320,Anki-Android:13304,0.1622,146,1
Anki-Android,13320,Anki-Android:10665,0.1624,147,0
Anki-Android,13320,Anki-Android:11442,0.1628,148,0
Anki-Android,13320,Anki-Android:11492,0.1636,149,0
Anki-Android,13320,Anki-Android:11696,0.1637,150,0
Anki-Android,13320,Anki-Android:11680,0.1638,151,0
Anki-Android,13320,Anki-Android:10634,0.1639,152,0
Anki-Android,13320,Anki-Android:12479,0.1639,153,0
Anki-Android,13320,Anki-Android:10703,0.1647,154,0
Anki-Android,13320,Anki-Android:13091,0.1654,155,0
Anki-Android,13320,Anki-Android:12052,0.1656,156,0
Anki-Android,13320,Anki-Android:12285,0.1658,157,0
Anki-Android,13320,Anki-Android:10517,0.166,158,0
Anki-Android,13320,Anki-Android:12335,0.1684,159,0
Anki-Android,13320,Anki-Android:12960,0.1686,160,0
Anki-Android,13320,Anki-Android:13167,0.1693,161,0
Anki-Android,13320,Anki-Android:12379,0.1694,162,0
Anki-Android,13320,Anki-Android:12672,0.1695,163,0
Anki-Android,13320,Anki-Android:10637,0.1708,164,0
Anki-Android,13320,Anki-Android:13051,0.1713,165,0
Anki-Android,13320,Anki-Android:11609,0.1714,166,0
Anki-Android,13320,Anki-Android:12856,0.1717,167,0
Anki-Android,13320,Anki-Android:12448,0.1721,168,0
Anki-Android,13320,Anki-Android:10697,0.1733,169,0
Anki-Android,13320,Anki-Android:11747,0.1737,170,0
Anki-Android,13320,Anki-Android:12973,0.1738,171,0
Anki-Android,13320,Anki-Android:12814,0.1749,172,0
Anki-Android,13320,Anki-Android:13234,0.1749,173,0
Anki-Android,13320,Anki-Android:11804,0.175,174,0
Anki-Android,13320,Anki-Android:12024,0.1756,175,0
Anki-Android,13320,Anki-Android:12054,0.1756,176,0
Anki-Android,13320,Anki-Android:10684,0.1758,177,0
Anki-Android,13320,Anki-Android:12853,0.1758,178,0
